Index,Entry Date,Entry Time,Exit Date,Exit Time,Type,Strike,B/S,Qty,Entry Price,Exit Price,Vix,P/L
81.1,27-02-2024, 9:45:00 AM,27-02-2024, 11:41:00 AM,CE,72800,Sell,20,616.95,666.95,,-1000
81.2,27-02-2024, 9:45:00 AM,27-02-2024, 3:15:00 PM,PE,72800,Sell,20,490.1,357.9,,2644
82,27-02-2024, 11:45:00 AM,27-02-2024, 12:45:00 PM,,,,,,,15.67,-1000
82.1,27-02-2024, 11:45:00 AM,27-02-2024, 12:45:00 PM,CE,72900,Sell,20,578.1,578.1,,0
82.2,27-02-2024, 11:45:00 AM,27-02-2024, 12:06:00 PM,PE,72900,Sell,20,470.95,520.95,,-1000
83,28-02-2024, 9:45:00 AM,28-02-2024, 11:47:00 AM,,,,,,,15.72,3805
83.1,28-02-2024, 9:45:00 AM,28-02-2024, 11:47:00 AM,CE,73100,Sell,20,480.5,240.25,,4805
83.2,28-02-2024, 9:45:00 AM,28-02-2024, 10:52:00 AM,PE,73100,Sell,20,411.9,461.9,,-1000
84,28-02-2024, 11:45:00 AM,28-02-2024, 11:48:00 AM,,,,,,,16.25,-1000
84.1,28-02-2024, 11:45:00 AM,28-02-2024, 11:48:00 AM,CE,72600,Sell,20,481.1,481.1,,0
84.2,28-02-2024, 11:45:00 AM,28-02-2024, 11:47:00 AM,PE,72600,Sell,20,455,505,,-1000
85,29-02-2024, 9:45:00 AM,29-02-2024, 10:09:00 AM,,,,,,,16.16,-1000
85.1,29-02-2024, 9:45:00 AM,29-02-2024, 9:55:00 AM,CE,72400,Sell,20,387.95,437.95,,-1000
85.2,29-02-2024, 9:45:00 AM,29-02-2024, 10:09:00 AM,PE,72400,Sell,20,394.2,394.2,,0
86,29-02-2024, 11:45:00 AM,29-02-2024, 1:04:00 PM,,,,,,,16.03,-1000
86.1,29-02-2024, 11:45:00 AM,29-02-2024, 1:04:00 PM,CE,72400,Sell,20,386.15,386.15,,0
86.2,29-02-2024, 11:45:00 AM,29-02-2024, 12:30:00 PM,PE,72400,Sell,20,338.9,388.9,,-1000
87,01-03-2024, 9:45:00 AM,01-03-2024, 9:47:00 AM,,,,,,,15.23,-1000
87.1,01-03-2024, 9:45:00 AM,01-03-2024, 9:46:00 AM,CE,73000,Sell,20,360.6,410.6,,-1000
87.2,01-03-2024, 9:45:00 AM,01-03-2024, 9:47:00 AM,PE,73000,Sell,20,253.85,253.85,,0
88,01-03-2024, 11:45:00 AM,01-03-2024, 12:33:00 PM,,,,,,,15.43,1046
88.1,01-03-2024, 11:45:00 AM,01-03-2024, 11:54:00 AM,CE,73500,Sell,20,244,294,,-1000
88.2,01-03-2024, 11:45:00 AM,01-03-2024, 12:33:00 PM,PE,73500,Sell,20,204.6,102.3,,2046
89,04-03-2024, 9:45:00 AM,04-03-2024, 10:07:00 AM,,,,,,,15.18,-1000
89.1,04-03-2024, 9:45:00 AM,04-03-2024, 10:07:00 AM,CE,73900,Sell,20,514.8,514.8,,0
89.2,04-03-2024, 9:45:00 AM,04-03-2024, 9:53:00 AM,PE,73900,Sell,20,503.65,553.65,,-1000
90,04-03-2024, 11:45:00 AM,04-03-2024, 3:15:00 PM,,,,,,,14.93,1549
90.1,04-03-2024, 11:45:00 AM,04-03-2024, 3:15:00 PM,CE,73900,Sell,20,461.55,421.5,,801
90.2,04-03-2024, 11:45:00 AM,04-03-2024, 3:15:00 PM,PE,73900,Sell,20,474.65,437.25,,748
91,05-03-2024, 9:45:00 AM,05-03-2024, 12:55:00 PM,,,,,,,14.88,-1000
91.1,05-03-2024, 9:45:00 AM,05-03-2024, 12:55:00 PM,CE,73700,Sell,20,414.55,414.55,,0
91.2,05-03-2024, 9:45:00 AM,05-03-2024, 10:01:00 AM,PE,73700,Sell,20,373.55,423.55,,-1000
92,05-03-2024, 11:45:00 AM,05-03-2024, 3:15:00 PM,,,,,,,14.72,251
92.1,05-03-2024, 11:45:00 AM,05-03-2024, 12:52:00 PM,CE,73600,Sell,20,375.85,425.85,,-1000
92.2,05-03-2024, 11:45:00 AM,05-03-2024, 3:15:00 PM,PE,73600,Sell,20,364.35,301.8,,1251
93,06-03-2024, 9:45:00 AM,06-03-2024, 10:19:00 AM,,,,,,,14.34,-1000
93.1,06-03-2024, 9:45:00 AM,06-03-2024, 10:19:00 AM,CE,73700,Sell,20,333.85,333.85,,0
93.2,06-03-2024, 9:45:00 AM,06-03-2024, 9:51:00 AM,PE,73700,Sell,20,282.7,332.7,,-1000
94,06-03-2024, 11:45:00 AM,06-03-2024, 1:43:00 PM,,,,,,,14.56,1857
94.1,06-03-2024, 11:45:00 AM,06-03-2024, 12:39:00 PM,CE,73400,Sell,20,327.3,377.3,,-1000
94.2,06-03-2024, 11:45:00 AM,06-03-2024, 1:43:00 PM,PE,73400,Sell,20,285.75,142.9,,2857
95,07-03-2024, 9:45:00 AM,07-03-2024, 10:45:00 AM,,,,,,,14.21,-1000
95.1,07-03-2024, 9:45:00 AM,07-03-2024, 10:05:00 AM,CE,74100,Sell,20,130.1,180.1,,-1000
95.2,07-03-2024, 9:45:00 AM,07-03-2024, 10:45:00 AM,PE,74100,Sell,20,155.9,155.9,,0
96,07-03-2024, 11:45:00 AM,07-03-2024, 2:42:00 PM,,,,,,,14.06,1920
96.1,07-03-2024, 11:45:00 AM,07-03-2024, 2:42:00 PM,CE,74100,Sell,20,104.35,52.2,,1043
96.2,07-03-2024, 11:45:00 AM,07-03-2024, 1:32:00 PM,PE,74100,Sell,20,87.75,43.9,,877
97,11-03-2024, 9:45:00 AM,11-03-2024, 3:15:00 PM,,,,,,,14.24,3557
97.1,11-03-2024, 9:45:00 AM,11-03-2024, 3:15:00 PM,CE,74000,Sell,20,537.4,309.55,,4557
97.2,11-03-2024, 9:45:00 AM,11-03-2024, 10:15:00 AM,PE,74000,Sell,20,468.85,518.85,,-1000
98,11-03-2024, 11:45:00 AM,11-03-2024, 1:32:00 PM,,,,,,,14.24,-1000
98.1,11-03-2024, 11:45:00 AM,11-03-2024, 1:32:00 PM,CE,73800,Sell,20,557.95,557.95,,0
98.2,11-03-2024, 11:45:00 AM,11-03-2024, 12:12:00 PM,PE,73800,Sell,20,430.25,480.25,,-1000
99,12-03-2024, 9:45:00 AM,12-03-2024, 3:15:00 PM,,,,,,,13.9,1287
99.1,12-03-2024, 9:45:00 AM,12-03-2024, 3:15:00 PM,CE,73900,Sell,20,484.75,370.4,,2287
99.2,12-03-2024, 9:45:00 AM,12-03-2024, 10:45:00 AM,PE,73900,Sell,20,389.7,439.7,,-1000
100,12-03-2024, 11:45:00 AM,12-03-2024, 1:06:00 PM,,,,,,,13.9,-1000
100.1,12-03-2024, 11:45:00 AM,12-03-2024, 12:11:00 PM,CE,73600,Sell,20,526.7,576.7,,-1000
100.2,12-03-2024, 11:45:00 AM,12-03-2024, 1:06:00 PM,PE,73600,Sell,20,369.85,369.85,,0
101,13-03-2024, 9:45:00 AM,13-03-2024, 10:15:00 AM,,,,,,,13.73,-1000
101.1,13-03-2024, 9:45:00 AM,13-03-2024, 10:15:00 AM,CE,73800,Sell,20,438.75,438.75,,0
101.2,13-03-2024, 9:45:00 AM,13-03-2024, 9:49:00 AM,PE,73800,Sell,20,382.4,432.4,,-1000
102,13-03-2024, 11:45:00 AM,13-03-2024, 12:07:00 PM,,,,,,,14.21,-1000
102.1,13-03-2024, 11:45:00 AM,13-03-2024, 12:07:00 PM,CE,73200,Sell,20,507.05,507.05,,0
102.2,13-03-2024, 11:45:00 AM,13-03-2024, 11:52:00 AM,PE,73200,Sell,20,371.3,421.3,,-1000
103,14-03-2024, 9:45:00 AM,14-03-2024, 10:42:00 AM,,,,,,,14.24,2185
103.1,14-03-2024, 9:45:00 AM,14-03-2024, 9:58:00 AM,CE,72700,Sell,20,395.55,445.55,,-1000
103.2,14-03-2024, 9:45:00 AM,14-03-2024, 10:42:00 AM,PE,72700,Sell,20,318.55,159.3,,3185
104,14-03-2024, 11:45:00 AM,14-03-2024, 12:43:00 PM,,,,,,,13.91,-1000
104.1,14-03-2024, 11:45:00 AM,14-03-2024, 12:25:00 PM,CE,73200,Sell,20,394,444,,-1000
104.2,14-03-2024, 11:45:00 AM,14-03-2024, 12:43:00 PM,PE,73200,Sell,20,232.75,232.75,,0
105,15-03-2024, 9:45:00 AM,15-03-2024, 10:20:00 AM,,,,,,,14.14,731
105.1,15-03-2024, 9:45:00 AM,15-03-2024, 10:20:00 AM,CE,72800,Sell,20,173.05,86.5,,1731
105.2,15-03-2024, 9:45:00 AM,15-03-2024, 9:59:00 AM,PE,72800,Sell,20,168.15,218.15,,-1000
106,15-03-2024, 11:45:00 AM,15-03-2024, 2:23:00 PM,,,,,,,14.18,2231
106.1,15-03-2024, 11:45:00 AM,15-03-2024, 2:23:00 PM,CE,72600,Sell,20,111.2,55.6,,1112
106.2,15-03-2024, 11:45:00 AM,15-03-2024, 1:37:00 PM,PE,72600,Sell,20,111.95,56,,1119
107,18-03-2024, 9:45:00 AM,18-03-2024, 9:53:00 AM,,,,,,,14.54,-1000
107.1,18-03-2024, 9:45:00 AM,18-03-2024, 9:53:00 AM,CE,72500,Sell,20,600,600,,0
107.2,18-03-2024, 9:45:00 AM,18-03-2024, 9:49:00 AM,PE,72500,Sell,20,527.65,577.65,,-1000
108,18-03-2024, 11:45:00 AM,18-03-2024, 3:15:00 PM,,,,,,,14.31,1246
108.1,18-03-2024, 11:45:00 AM,18-03-2024, 12:03:00 PM,CE,72500,Sell,20,585.5,635.5,,-1000
108.2,18-03-2024, 11:45:00 AM,18-03-2024, 3:15:00 PM,PE,72500,Sell,20,450.65,338.35,,2246
109,19-03-2024, 9:45:00 AM,19-03-2024, 3:14:00 PM,,,,,,,14.08,3992
109.1,19-03-2024, 9:45:00 AM,19-03-2024, 3:14:00 PM,CE,72500,Sell,20,499.2,249.6,,4992
109.2,19-03-2024, 9:45:00 AM,19-03-2024, 9:58:00 AM,PE,72500,Sell,20,418.5,468.5,,-1000
110,19-03-2024, 11:45:00 AM,19-03-2024, 2:17:00 PM,,,,,,,14.32,-1021
110.1,19-03-2024, 11:45:00 AM,19-03-2024, 12:20:00 PM,CE,72000,Sell,20,535.45,585.45,,-1000
110.2,19-03-2024, 11:45:00 AM,19-03-2024, 2:17:00 PM,PE,72000,Sell,20,405.55,406.6,,-21
111,20-03-2024, 9:45:00 AM,20-03-2024, 10:48:00 AM,,,,,,,13.91,3423
111.1,20-03-2024, 9:45:00 AM,20-03-2024, 10:48:00 AM,CE,72200,Sell,20,442.25,221.1,,4423
111.2,20-03-2024, 9:45:00 AM,20-03-2024, 10:00:00 AM,PE,72200,Sell,20,343.7,393.7,,-1000
112,20-03-2024, 11:45:00 AM,20-03-2024, 2:22:00 PM,,,,,,,13.84,-1000
112.1,20-03-2024, 11:45:00 AM,20-03-2024, 12:18:00 PM,CE,72100,Sell,20,438.5,488.5,,-1000
112.2,20-03-2024, 11:45:00 AM,20-03-2024, 2:22:00 PM,PE,72100,Sell,20,335,335,,0
113,21-03-2024, 9:45:00 AM,21-03-2024, 12:02:00 PM,,,,,,,12.93,-1000
113.1,21-03-2024, 9:45:00 AM,21-03-2024, 10:06:00 AM,CE,72600,Sell,20,322.5,372.5,,-1000
113.2,21-03-2024, 9:45:00 AM,21-03-2024, 12:02:00 PM,PE,72600,Sell,20,234.55,234.55,,0
114,21-03-2024, 11:45:00 AM,21-03-2024, 3:15:00 PM,,,,,,,12.69,-328
114.1,21-03-2024, 11:45:00 AM,21-03-2024, 3:15:00 PM,CE,72700,Sell,20,266.7,233.1,,672
114.2,21-03-2024, 11:45:00 AM,21-03-2024, 12:02:00 PM,PE,72700,Sell,20,235.35,285.35,,-1000
115,22-03-2024, 9:45:00 AM,22-03-2024, 9:49:00 AM,,,,,,,12.54,-1000
115.1,22-03-2024, 9:45:00 AM,22-03-2024, 9:49:00 AM,CE,72400,Sell,20,238.6,238.6,,0
115.2,22-03-2024, 9:45:00 AM,22-03-2024, 9:46:00 AM,PE,72400,Sell,20,174.45,224.45,,-1000
116,22-03-2024, 11:45:00 AM,22-03-2024, 1:36:00 PM,,,,,,,12.52,3045
116.1,22-03-2024, 11:45:00 AM,22-03-2024, 1:36:00 PM,CE,72800,Sell,20,194.25,97.1,,1943
116.2,22-03-2024, 11:45:00 AM,22-03-2024, 12:55:00 PM,PE,72800,Sell,20,110.2,55.1,,1102
117,26-03-2024, 9:45:00 AM,26-03-2024, 3:15:00 PM,,,,,,,13.05,328
117.1,26-03-2024, 9:45:00 AM,26-03-2024, 10:31:00 AM,CE,72500,Sell,20,500.45,550.45,,-1000
117.2,26-03-2024, 9:45:00 AM,26-03-2024, 3:15:00 PM,PE,72500,Sell,20,306.4,240,,1328
118,26-03-2024, 11:45:00 AM,26-03-2024, 3:15:00 PM,,,,,,,12.62,1087
118.1,26-03-2024, 11:45:00 AM,26-03-2024, 3:15:00 PM,CE,72600,Sell,20,473.5,413.15,,1207
118.2,26-03-2024, 11:45:00 AM,26-03-2024, 3:15:00 PM,PE,72600,Sell,20,270.95,276.95,,-120
119,27-03-2024, 9:45:00 AM,27-03-2024, 1:40:00 PM,,,,,,,12.93,1245
119.1,27-03-2024, 9:45:00 AM,27-03-2024, 10:02:00 AM,CE,72800,Sell,20,328.9,378.9,,-1000
119.2,27-03-2024, 9:45:00 AM,27-03-2024, 1:40:00 PM,PE,72800,Sell,20,224.55,112.3,,2245
120,27-03-2024, 11:45:00 AM,27-03-2024, 3:15:00 PM,,,,,,,12.76,1824
120.1,27-03-2024, 11:45:00 AM,27-03-2024, 3:15:00 PM,CE,73000,Sell,20,264.15,214.5,,993
120.2,27-03-2024, 11:45:00 AM,27-03-2024, 3:15:00 PM,PE,73000,Sell,20,219.65,178.1,,831
121,28-03-2024, 9:45:00 AM,28-03-2024, 10:17:00 AM,,,,,,,12.66,141
121.1,28-03-2024, 9:45:00 AM,28-03-2024, 9:49:00 AM,CE,73400,Sell,20,179.65,229.65,,-1000
121.2,28-03-2024, 9:45:00 AM,28-03-2024, 10:17:00 AM,PE,73400,Sell,20,114.1,57.05,,1141
122,28-03-2024, 11:45:00 AM,28-03-2024, 12:20:00 PM,,,,,,,12.83,515
122.1,28-03-2024, 11:45:00 AM,28-03-2024, 12:20:00 PM,CE,73800,Sell,20,151.5,75.75,,1515
122.2,28-03-2024, 11:45:00 AM,28-03-2024, 11:56:00 AM,PE,73800,Sell,20,140.1,190.1,,-1000
123,01-04-2024, 9:45:00 AM,01-04-2024, 11:06:00 AM,,,,,,,12.56,-1000
123.1,01-04-2024, 9:45:00 AM,01-04-2024, 10:01:00 AM,CE,74100,Sell,20,529.15,579.15,,-1000
123.2,01-04-2024, 9:45:00 AM,01-04-2024, 11:06:00 AM,PE,74100,Sell,20,472.55,472.55,,0
124,01-04-2024, 11:45:00 AM,01-04-2024, 1:31:00 PM,,,,,,,12.22,-1000
124.1,01-04-2024, 11:45:00 AM,01-04-2024, 1:31:00 PM,CE,74000,Sell,20,542.8,542.8,,0
124.2,01-04-2024, 11:45:00 AM,01-04-2024, 1:08:00 PM,PE,74000,Sell,20,385,435,,-1000
125,02-04-2024, 9:45:00 AM,02-04-2024, 3:15:00 PM,,,,,,,12.09,696
125.1,02-04-2024, 9:45:00 AM,02-04-2024, 3:15:00 PM,CE,74100,Sell,20,409.65,324.85,,1696
125.2,02-04-2024, 9:45:00 AM,02-04-2024, 9:48:00 AM,PE,74100,Sell,20,409.25,459.25,,-1000
126,02-04-2024, 11:45:00 AM,02-04-2024, 3:15:00 PM,,,,,,,11.71,262
126.1,02-04-2024, 11:45:00 AM,02-04-2024, 3:15:00 PM,CE,73900,Sell,20,399.55,428.2,,-573
126.2,02-04-2024, 11:45:00 AM,02-04-2024, 3:15:00 PM,PE,73900,Sell,20,356.3,314.55,,835
127,03-04-2024, 9:45:00 AM,03-04-2024, 12:15:00 PM,,,,,,,11.63,2162
127.1,03-04-2024, 9:45:00 AM,03-04-2024, 10:03:00 AM,CE,73600,Sell,20,335.8,385.8,,-1000
127.2,03-04-2024, 9:45:00 AM,03-04-2024, 12:15:00 PM,PE,73600,Sell,20,316.2,158.1,,3162
128,03-04-2024, 11:45:00 AM,03-04-2024, 3:03:00 PM,,,,,,,11.46,-1000
128.1,03-04-2024, 11:45:00 AM,03-04-2024, 12:16:00 PM,CE,73900,Sell,20,352.3,402.3,,-1000
128.2,03-04-2024, 11:45:00 AM,03-04-2024, 3:03:00 PM,PE,73900,Sell,20,309.05,309.05,,0
129,04-04-2024, 9:45:00 AM,04-04-2024, 10:54:00 AM,,,,,,,11.52,2257
129.1,04-04-2024, 9:45:00 AM,04-04-2024, 10:54:00 AM,CE,74000,Sell,20,325.65,162.8,,3257
129.2,04-04-2024, 9:45:00 AM,04-04-2024, 9:54:00 AM,PE,74000,Sell,20,314.95,364.95,,-1000
130,04-04-2024, 11:45:00 AM,04-04-2024, 1:15:00 PM,,,,,,,11.56,1746
130.1,04-04-2024, 11:45:00 AM,04-04-2024, 12:39:00 PM,CE,73800,Sell,20,311.05,361.05,,-1000
130.2,04-04-2024, 11:45:00 AM,04-04-2024, 1:15:00 PM,PE,73800,Sell,20,274.6,137.3,,2746
131,05-04-2024, 9:45:00 AM,05-04-2024, 10:02:00 AM,,,,,,,11.59,-1000
131.1,05-04-2024, 9:45:00 AM,05-04-2024, 9:53:00 AM,CE,74100,Sell,20,205.35,255.35,,-1000
131.2,05-04-2024, 9:45:00 AM,05-04-2024, 10:02:00 AM,PE,74100,Sell,20,218.25,218.25,,0
132,05-04-2024, 11:45:00 AM,05-04-2024, 2:38:00 PM,,,,,,,11.63,2099
132.1,05-04-2024, 11:45:00 AM,05-04-2024, 2:38:00 PM,CE,74200,Sell,20,70.75,35.4,,707
132.2,05-04-2024, 11:45:00 AM,05-04-2024, 1:53:00 PM,PE,74200,Sell,20,139.2,69.6,,1392
133,08-04-2024, 9:45:00 AM,08-04-2024, 3:15:00 PM,,,,,,,11.62,1621
133.1,08-04-2024, 9:45:00 AM,08-04-2024, 1:03:00 PM,CE,74600,Sell,20,451.1,501.1,,-1000
133.2,08-04-2024, 9:45:00 AM,08-04-2024, 3:15:00 PM,PE,74600,Sell,20,480.05,349,,2621
134,08-04-2024, 11:45:00 AM,08-04-2024, 3:15:00 PM,,,,,,,11.5,268
134.1,08-04-2024, 11:45:00 AM,08-04-2024, 1:03:00 PM,CE,74700,Sell,20,408.55,458.55,,-1000
134.2,08-04-2024, 11:45:00 AM,08-04-2024, 3:15:00 PM,PE,74700,Sell,20,450.8,387.4,,1268
135,09-04-2024, 9:45:00 AM,09-04-2024, 12:14:00 PM,,,,,,,11.45,-1000
135.1,09-04-2024, 9:45:00 AM,09-04-2024, 10:39:00 AM,CE,75000,Sell,20,340.9,390.9,,-1000
135.2,09-04-2024, 9:45:00 AM,09-04-2024, 12:14:00 PM,PE,75000,Sell,20,378.4,378.4,,0
136,09-04-2024, 11:45:00 AM,09-04-2024, 3:15:00 PM,,,,,,,11.46,2268
136.1,09-04-2024, 11:45:00 AM,09-04-2024, 3:15:00 PM,CE,75000,Sell,20,364.8,201.4,,3268
136.2,09-04-2024, 11:45:00 AM,09-04-2024, 12:14:00 PM,PE,75000,Sell,20,320.45,370.45,,-1000
137,10-04-2024, 9:45:00 AM,10-04-2024, 3:15:00 PM,,,,,,,11.24,2228
137.1,10-04-2024, 9:45:00 AM,10-04-2024, 3:15:00 PM,CE,74900,Sell,20,292.8,277.2,,312
137.2,10-04-2024, 9:45:00 AM,10-04-2024, 3:15:00 PM,PE,74900,Sell,20,300.35,204.55,,1916
138,10-04-2024, 11:45:00 AM,10-04-2024, 3:15:00 PM,,,,,,,11.3,398
138.1,10-04-2024, 11:45:00 AM,10-04-2024, 1:46:00 PM,CE,74800,Sell,20,292.25,342.25,,-1000
138.2,10-04-2024, 11:45:00 AM,10-04-2024, 3:15:00 PM,PE,74800,Sell,20,234.5,164.6,,1398
139,12-04-2024, 9:45:00 AM,12-04-2024, 12:18:00 PM,,,,,,,11.42,4512
139.1,12-04-2024, 9:45:00 AM,12-04-2024, 12:18:00 PM,CE,74700,Sell,20,157.65,78.8,,1577
139.2,12-04-2024, 9:45:00 AM,12-04-2024, 11:18:00 AM,PE,74700,Sell,20,293.5,146.75,,2935
140,12-04-2024, 11:45:00 AM,12-04-2024, 12:20:00 PM,,,,,,,11.33,-1000
140.1,12-04-2024, 11:45:00 AM,12-04-2024, 12:20:00 PM,CE,74800,Sell,20,108,108,,0
140.2,12-04-2024, 11:45:00 AM,12-04-2024, 12:17:00 PM,PE,74800,Sell,20,147,197,,-1000
141,15-04-2024, 9:45:00 AM,15-04-2024, 3:15:00 PM,,,,,,,12.55,527
141.1,15-04-2024, 9:45:00 AM,15-04-2024, 9:58:00 AM,CE,73500,Sell,20,608.8,658.8,,-1000
141.2,15-04-2024, 9:45:00 AM,15-04-2024, 3:15:00 PM,PE,73500,Sell,20,515.3,438.95,,1527
142,15-04-2024, 11:45:00 AM,15-04-2024, 3:15:00 PM,,,,,,,12.1,2767
142.1,15-04-2024, 11:45:00 AM,15-04-2024, 3:15:00 PM,CE,73700,Sell,20,559.9,371.55,,3767
142.2,15-04-2024, 11:45:00 AM,15-04-2024, 1:03:00 PM,PE,73700,Sell,20,411.45,461.45,,-1000
143,16-04-2024, 9:45:00 AM,16-04-2024, 3:15:00 PM,,,,,,,12.53,784
143.1,16-04-2024, 9:45:00 AM,16-04-2024, 3:15:00 PM,CE,73100,Sell,20,418.15,328.95,,1784
143.2,16-04-2024, 9:45:00 AM,16-04-2024, 12:31:00 PM,PE,73100,Sell,20,400.1,450.1,,-1000
144,16-04-2024, 11:45:00 AM,16-04-2024, 3:15:00 PM,,,,,,,12.43,-536
144.1,16-04-2024, 11:45:00 AM,16-04-2024, 3:15:00 PM,CE,73000,Sell,20,410.4,387.2,,464
144.2,16-04-2024, 11:45:00 AM,16-04-2024, 12:03:00 PM,PE,73000,Sell,20,341,391,,-1000
145,18-04-2024, 9:45:00 AM,18-04-2024, 11:05:00 AM,,,,,,,12.39,-1000
145.1,18-04-2024, 9:45:00 AM,18-04-2024, 11:05:00 AM,CE,73100,Sell,20,281.4,281.4,,0
145.2,18-04-2024, 9:45:00 AM,18-04-2024, 10:21:00 AM,PE,73100,Sell,20,324.45,374.45,,-1000
146,18-04-2024, 11:45:00 AM,18-04-2024, 1:27:00 PM,,,,,,,12.04,-1000
146.1,18-04-2024, 11:45:00 AM,18-04-2024, 12:19:00 PM,CE,73300,Sell,20,260.55,310.55,,-1000
146.2,18-04-2024, 11:45:00 AM,18-04-2024, 1:27:00 PM,PE,73300,Sell,20,268,268,,0
147,19-04-2024, 9:45:00 AM,19-04-2024, 11:28:00 AM,,,,,,,13.71,1287
147.1,19-04-2024, 9:45:00 AM,19-04-2024, 9:48:00 AM,CE,72000,Sell,20,229.35,279.35,,-1000
147.2,19-04-2024, 9:45:00 AM,19-04-2024, 11:28:00 AM,PE,72000,Sell,20,228.7,114.35,,2287
148,19-04-2024, 11:45:00 AM,19-04-2024, 12:16:00 PM,,,,,,,13.69,-1000
148.1,19-04-2024, 11:45:00 AM,19-04-2024, 12:16:00 PM,CE,72300,Sell,20,223.35,223.35,,0
148.2,19-04-2024, 11:45:00 AM,19-04-2024, 11:54:00 AM,PE,72300,Sell,20,232.6,282.6,,-1000
149,22-04-2024, 9:45:00 AM,22-04-2024, 3:15:00 PM,,,,,,,13.23,3237
149.1,22-04-2024, 9:45:00 AM,22-04-2024, 10:19:00 AM,CE,73300,Sell,20,522.85,575,,-1043
149.2,22-04-2024, 9:45:00 AM,22-04-2024, 3:15:00 PM,PE,73300,Sell,20,535.1,321.1,,4280
150,22-04-2024, 11:45:00 AM,22-04-2024, 1:48:00 PM,,,,,,,12.98,-1000
150.1,22-04-2024, 11:45:00 AM,22-04-2024, 1:48:00 PM,CE,73500,Sell,20,473.25,473.25,,0
150.2,22-04-2024, 11:45:00 AM,22-04-2024, 1:10:00 PM,PE,73500,Sell,20,495.7,545.7,,-1000
151,23-04-2024, 9:45:00 AM,23-04-2024, 9:54:00 AM,,,,,,,10.38,-1000
151.1,23-04-2024, 9:45:00 AM,23-04-2024, 9:54:00 AM,CE,73900,Sell,20,366,366,,0
151.2,23-04-2024, 9:45:00 AM,23-04-2024, 9:49:00 AM,PE,73900,Sell,20,426.15,476.15,,-1000
152,23-04-2024, 11:45:00 AM,23-04-2024, 1:06:00 PM,,,,,,,10.38,-1000
152.1,23-04-2024, 11:45:00 AM,23-04-2024, 12:14:00 PM,CE,73800,Sell,20,388,438,,-1000
152.2,23-04-2024, 11:45:00 AM,23-04-2024, 1:06:00 PM,PE,73800,Sell,20,390,390,,0
153,24-04-2024, 9:45:00 AM,24-04-2024, 2:35:00 PM,,,,,,,10.18,-1000
153.1,24-04-2024, 9:45:00 AM,24-04-2024, 9:55:00 AM,CE,73900,Sell,20,326.45,376.45,,-1000
153.2,24-04-2024, 9:45:00 AM,24-04-2024, 2:35:00 PM,PE,73900,Sell,20,333.5,333.5,,0
154,24-04-2024, 11:45:00 AM,24-04-2024, 3:15:00 PM,,,,,,,10.41,121
154.1,24-04-2024, 11:45:00 AM,24-04-2024, 3:15:00 PM,CE,74000,Sell,20,325.75,269.7,,1121
154.2,24-04-2024, 11:45:00 AM,24-04-2024, 2:34:00 PM,PE,74000,Sell,20,302.45,352.45,,-1000
155,25-04-2024, 9:45:00 AM,25-04-2024, 10:52:00 AM,,,,,,,10.44,-1000
155.1,25-04-2024, 9:45:00 AM,25-04-2024, 10:14:00 AM,CE,73800,Sell,20,352.35,402.35,,-1000
155.2,25-04-2024, 9:45:00 AM,25-04-2024, 10:52:00 AM,PE,73800,Sell,20,249.65,249.65,,0
156,25-04-2024, 11:45:00 AM,25-04-2024, 2:21:00 PM,,,,,,,11.13,1457
156.1,25-04-2024, 11:45:00 AM,25-04-2024, 1:02:00 PM,CE,73900,Sell,20,319.1,369.1,,-1000
156.2,25-04-2024, 11:45:00 AM,25-04-2024, 2:21:00 PM,PE,73900,Sell,20,245.7,122.85,,2457
157,26-04-2024, 9:45:00 AM,26-04-2024, 10:14:00 AM,,,,,,,10.87,714
157.1,26-04-2024, 9:45:00 AM,26-04-2024, 10:14:00 AM,CE,74400,Sell,20,171.4,85.7,,1714
157.2,26-04-2024, 9:45:00 AM,26-04-2024, 9:51:00 AM,PE,74400,Sell,20,204.9,254.9,,-1000
158,26-04-2024, 11:45:00 AM,26-04-2024, 1:08:00 PM,,,,,,,10.97,169
158.1,26-04-2024, 11:45:00 AM,26-04-2024, 1:08:00 PM,CE,74200,Sell,20,116.95,58.5,,1169
158.2,26-04-2024, 11:45:00 AM,26-04-2024, 11:56:00 AM,PE,74200,Sell,20,164.95,214.95,,-1000
159,29-04-2024, 9:45:00 AM,29-04-2024, 10:09:00 AM,,,,,,,12.01,-1000
159.1,29-04-2024, 9:45:00 AM,29-04-2024, 10:09:00 AM,CE,74100,Sell,20,571.8,571.8,,0
159.2,29-04-2024, 9:45:00 AM,29-04-2024, 9:59:00 AM,PE,74100,Sell,20,355.05,405.05,,-1000
160,29-04-2024, 11:45:00 AM,29-04-2024, 12:15:00 PM,,,,,,,12.25,-1000
160.1,29-04-2024, 11:45:00 AM,29-04-2024, 12:02:00 PM,CE,74300,Sell,20,506.7,556.7,,-1000
160.2,29-04-2024, 11:45:00 AM,29-04-2024, 12:15:00 PM,PE,74300,Sell,20,372.45,372.45,,0
161,30-04-2024, 9:45:00 AM,30-04-2024, 2:50:00 PM,,,,,,,12.6,-1000
161.1,30-04-2024, 9:45:00 AM,30-04-2024, 9:53:00 AM,CE,74800,Sell,20,434,484,,-1000
